date,bedrooms,bathrooms,floors,waterfront,condition,grade,yr_built,zipcode,lat,long,view_bool,sqft_basement_bool,yr_renovated_bool,ft_lot,ft_above,Population_Density,Housing_Units,Median_Home_Value,Land_Area,Water_Area,Median_Household_Income,Median_Age,pers_houses_occupied
68,4,3.25,2.0,0,3,10,2002,40,47.3017,-122.127,0,1,0,5.380852078657625,4.011448434800728,892.0,14935.0,287600.0,44.63,0.71,70877.0,35.0,0.9460328088382992
276,4,4.5,2.0,0,3,11,2008,8,47.323,-122.044,1,0,0,5.670872804137554,4.321472198360899,334.0,2017.0,319300.0,15.05,1.02,85398.0,41.0,0.915220624690134
31,2,1.0,1.0,0,3,7,1947,49,47.6827,-122.298,0,1,0,4.325862042186921,3.372618174742181,7018.0,21623.0,492700.0,6.58,2.11,84159.0,38.0,0.9460296906072236
287,4,2.5,2.0,0,3,7,1996,66,47.4964,-122.251,0,0,0,4.585331777411642,3.758760425301515,4966.0,9290.0,283100.0,4.85,1.02,58707.0,38.0,0.9330462863293864
199,3,1.0,1.0,0,4,7,1955,5,47.5765,-122.155,0,0,0,4.595068832329332,3.473487996067709,3402.0,13891.0,574000.0,10.69,0.75,110290.0,42.0,0.9565905982290692
132,4,2.5,1.0,0,3,10,1984,28,47.7185,-122.114,0,0,0,5.1299337264769,3.9199596800062912,2908.0,25674.0,465200.0,20.1,0.83,99192.0,34.0,0.9351094492482668
188,3,1.0,1.0,0,5,7,1966,6,47.5941,-122.142,0,0,0,4.470445533892731,3.4830120935530564,5684.0,10996.0,379000.0,4.38,0.01,73162.0,32.0,0.9380683885049108
54,4,2.25,2.0,0,3,8,1965,68,47.3978,-122.313,1,1,0,4.583872987171881,3.739367412783938,4441.0,14328.0,258500.0,7.79,0.9,56364.0,38.0,0.914712451144612
21,5,1.75,1.0,0,4,7,1942,57,47.7621,-122.335,0,1,0,4.517933965062814,3.592693507790208,6279.0,21903.0,326400.0,7.1,0.07,51499.0,39.0,0.9213349769437976
174,4,1.0,2.0,0,3,7,1977,26,47.3638,-122.091,0,0,0,4.245937691715974,3.6665115071932406,1537.0,15820.0,297100.0,28.41,1.21,87342.0,38.0,0.954298356510746
203,3,1.0,1.0,0,3,7,1962,32,47.4577,-122.171,0,1,0,4.474487803920888,3.4437762858323087,2215.0,16120.0,302200.0,18.93,0.83,77780.0,38.0,0.9550248138957816
357,4,2.25,1.0,0,4,8,1965,5,47.5429,-122.177,0,1,0,4.501350503598969,3.63965941770731,3402.0,13891.0,574000.0,10.69,0.75,110290.0,42.0,0.9565905982290692
166,4,1.75,1.0,0,4,7,1977,19,47.3979,-122.174,0,1,0,4.451227796103441,3.4969664876115947,4877.0,12846.0,271500.0,7.5,0.1,63709.0,35.0,0.95298147283201
117,4,3.75,2.0,0,3,11,2000,11,47.7479,-121.972,0,0,0,6.399075045924724,4.163379407255866,141.0,3907.0,376600.0,76.33,0.82,95025.0,37.0,0.9490657793703609
132,3,2.25,2.0,0,3,8,2008,50,47.5818,-122.387,0,1,0,3.523323638924378,3.4782727215757845,7523.0,11961.0,467900.0,2.96,0.73,74274.0,42.0,0.9283504723685312
173,2,1.0,1.0,0,4,7,1941,49,47.6864,-122.311,0,1,0,4.183766208430916,3.412186835021543,7018.0,21623.0,492700.0,6.58,2.11,84159.0,38.0,0.9460296906072236
180,5,3.75,2.0,0,3,9,2014,42,47.6497,-122.339,1,1,0,4.262779053873933,3.905986714811012,9905.0,24128.0,478200.0,4.64,0.66,75763.0,34.0,0.9418103448275862
333,3,1.0,1.0,0,3,7,1953,3,47.6354,-122.208,0,1,0,4.587667381388684,3.433466642230941,3977.0,16568.0,723300.0,7.03,1.61,93521.0,40.0,0.803959439884114
81,3,2.0,1.0,0,5,7,1928,66,47.5102,-122.241,1,1,0,4.608260615525632,3.422939937632025,4966.0,9290.0,283100.0,4.85,1.02,58707.0,38.0,0.9330462863293864
234,4,2.5,2.0,0,3,7,1992,23,47.349,-122.031,0,0,0,4.340420741472285,3.774804582577266,469.0,11387.0,317700.0,66.49,0.39,95043.0,37.0,0.9531922367612188
357,2,1.0,1.0,0,4,6,1951,67,47.4481,-122.278,0,0,0,4.453264458797259,3.303325093099108,3062.0,9959.0,226800.0,7.55,0.29,40815.0,35.0,0.9301134652073502
306,3,2.5,2.0,0,3,9,1990,5,47.5489,-122.185,0,0,0,4.4565059612362985,3.9080069195795137,3402.0,13891.0,574000.0,10.69,0.75,110290.0,42.0,0.9565905982290692
96,6,2.25,1.0,0,4,8,1965,22,47.7188,-122.185,0,1,0,4.838575705161377,3.727938343745912,4428.0,17880.0,364900.0,9.13,1.69,77688.0,36.0,0.9446868008948546
143,3,1.0,1.0,0,5,6,1944,65,47.7612,-122.362,0,0,0,4.528652867903561,3.6039299357162378,3341.0,8078.0,478600.0,5.7,1.38,95648.0,48.0,0.95481554840307
170,3,1.75,2.0,0,3,8,1995,10,47.6991,-121.947,0,1,0,6.246727961673642,3.899876659143624,149.0,2631.0,410900.0,45.31,1.79,95394.0,41.0,0.9334853667806916
367,3,2.0,1.0,0,3,7,1981,4,47.6328,-122.174,0,1,0,4.787422293514624,3.4923581600591325,2361.0,8070.0,568700.0,7.5,0.01,84774.0,38.0,0.9342007434944238
333,5,2.0,1.0,0,4,7,1957,4,47.6162,-122.174,0,1,0,4.651003780251004,3.656610193545151,2361.0,8070.0,568700.0,7.5,0.01,84774.0,38.0,0.9342007434944238
94,3,1.75,1.0,0,4,7,1983,21,47.6881,-122.184,0,1,0,4.525672320242863,3.540854293052788,3696.0,16615.0,528300.0,9.29,1.71,103250.0,39.0,0.9177851339151368
346,4,2.5,2.0,0,3,10,1996,38,47.5868,-121.974,0,0,0,4.747458814737242,4.095731525663464,2185.0,7005.0,614100.0,9.48,1.63,142926.0,38.0,0.9611705924339756
47,3,2.75,1.0,0,4,7,1977,32,47.4574,-122.169,0,1,0,4.426832714018725,3.5773076784568314,2215.0,16120.0,302200.0,18.93,0.83,77780.0,38.0,0.9550248138957816
280,3,2.25,2.0,0,3,8,2009,59,47.5703,-122.288,0,1,0,3.5573847241832315,3.422939937632025,7895.0,12660.0,391000.0,3.4,1.75,55950.0,38.0,0.9092417061611374
26,8,3.5,2.0,0,5,10,1959,48,47.631,-122.303,1,1,0,4.388237894673161,4.02598903945115,6667.0,10897.0,754200.0,3.16,1.48,96054.0,39.0,0.9304395705239974
367,4,3.5,1.0,0,3,9,1971,37,47.6099,-122.054,0,1,0,5.079064885454854,4.04627263194565,2411.0,8942.0,556000.0,10.68,1.55,143686.0,38.0,0.9646611496309552
222,3,1.5,1.0,0,3,7,1959,64,47.4696,-122.298,0,0,0,4.662459138341809,3.7954260618442905,3794.0,12541.0,240000.0,8.89,0.16,49233.0,34.0,0.9311857108683518
18,3,2.0,1.0,0,3,7,1963,7,47.5866,-122.118,0,1,0,4.500919548699422,3.4637789531391583,4437.0,9552.0,457200.0,5.5,2.85,92986.0,41.0,0.960322445561139
313,3,1.0,1.0,0,4,7,1976,26,47.3732,-122.116,0,0,0,4.514529137378445,3.51054198214457,1537.0,15820.0,297100.0,28.41,1.21,87342.0,38.0,0.954298356510746
181,3,1.0,1.0,0,4,6,1942,64,47.4961,-122.322,0,1,0,4.524381088160064,3.2384861814448413,3794.0,12541.0,240000.0,8.89,0.16,49233.0,34.0,0.9311857108683518
140,4,2.0,1.0,0,5,7,1915,45,47.6648,-122.363,0,1,0,3.9316333620047854,3.36670094591868,9602.0,12360.0,447700.0,2.2,0.27,67566.0,36.0,0.9129449838187702
332,4,2.0,1.5,0,4,6,1959,18,47.3578,-122.178,0,0,0,4.629898490344388,3.878953104175874,4741.0,12739.0,251700.0,7.12,0.09,51446.0,32.0,0.93413925739854
159,3,1.5,2.0,0,3,7,1980,27,47.4477,-121.77,0,0,0,4.670684317191293,3.6112830094110855,41.0,5536.0,368300.0,336.99,6.04,88906.0,40.0,0.9378612716763006
117,3,2.5,2.0,0,3,8,1994,23,47.4213,-122.033,0,0,0,6.136582856766378,3.865965360974244,469.0,11387.0,317700.0,66.49,0.39,95043.0,37.0,0.9531922367612188
101,3,1.75,1.0,0,3,8,1989,10,47.6624,-121.951,1,0,0,6.142656746669231,3.8526312374331626,149.0,2631.0,410900.0,45.31,1.79,95394.0,41.0,0.9334853667806916
145,2,2.5,2.5,0,3,7,1993,40,47.2584,-122.124,0,0,0,6.142312506214082,3.921924319076236,892.0,14935.0,287600.0,44.63,0.71,70877.0,35.0,0.9460328088382992
364,6,3.0,1.0,0,4,7,1957,52,47.5282,-122.269,0,1,0,4.182021005961031,3.7421843216430655,6841.0,16162.0,350700.0,6.25,2.64,52276.0,38.0,0.9359608959287216
104,4,2.5,2.0,0,4,10,1964,25,47.5477,-122.215,0,0,0,4.829208935444111,3.9668984374077056,3591.0,9930.0,864000.0,6.32,6.79,126359.0,46.0,0.9173212487411884
168,3,2.0,1.0,0,3,7,1966,63,47.478,-122.358,0,0,0,4.840172000610959,3.629206075297653,3580.0,8953.0,386900.0,5.67,1.56,63320.0,43.0,0.9250530548419524
223,4,1.75,2.0,0,3,7,1979,27,47.4694,-121.745,0,0,0,4.544425237194236,3.6825900630105055,41.0,5536.0,368300.0,336.99,6.04,88906.0,40.0,0.9378612716763006
182,4,2.0,1.0,0,3,6,1959,66,47.5056,-122.254,0,0,0,4.444654159921424,3.643095857351191,4966.0,9290.0,283100.0,4.85,1.02,58707.0,38.0,0.9330462863293864
52,3,2.5,3.0,0,3,8,2009,48,47.6197,-122.3,0,0,0,3.5729922338571938,3.701225760409122,6667.0,10897.0,754200.0,3.16,1.48,96054.0,39.0,0.9304395705239974
206,3,2.5,1.0,0,3,8,1986,40,47.3282,-122.198,0,1,0,4.994373698243476,3.739367412783938,892.0,14935.0,287600.0,44.63,0.71,70877.0,35.0,0.9460328088382992
341,7,2.25,2.0,0,3,8,1969,15,47.4654,-122.003,0,0,0,5.250942198275132,4.030743433435663,469.0,11248.0,478800.0,55.79,1.13,100644.0,41.0,0.9294096728307256
319,3,1.0,1.0,0,4,6,1970,26,47.3634,-122.101,0,0,0,4.902082165620671,3.389960953736126,1537.0,15820.0,297100.0,28.41,1.21,87342.0,38.0,0.954298356510746
273,2,1.0,1.0,0,3,6,1952,52,47.5354,-122.28,0,0,0,4.310866685345081,3.36670094591868,6841.0,16162.0,350700.0,6.25,2.64,52276.0,38.0,0.9359608959287216
66,4,2.75,2.0,0,3,9,2005,17,47.5525,-121.99,0,0,0,4.136923466392254,3.876811773279873,2719.0,10222.0,446900.0,8.95,0.02,99974.0,35.0,0.9446292310702408
294,4,1.75,1.0,0,4,8,1972,5,47.5639,-122.149,0,0,0,4.546903277860116,3.797944958859269,3402.0,13891.0,574000.0,10.69,0.75,110290.0,42.0,0.9565905982290692
284,3,2.25,3.0,0,3,8,2014,42,47.7006,-122.339,0,0,0,3.675579113215347,3.7641658833536233,9905.0,24128.0,478200.0,4.64,0.66,75763.0,34.0,0.9418103448275862
258,3,1.0,1.0,0,3,7,1965,0,47.3414,-122.286,0,0,0,4.4464430705953655,3.5654494151481733,1717.0,11249.0,268800.0,18.59,0.32,71746.0,38.0,0.9527069072806472
42,4,2.5,1.0,0,3,7,1981,0,47.3261,-122.26,0,1,0,4.53323500077824,3.51054198214457,1717.0,11249.0,268800.0,18.59,0.32,71746.0,38.0,0.9527069072806472
213,2,1.0,1.0,0,3,7,1949,49,47.676,-122.281,0,0,0,4.230311419963922,3.406722299755448,7018.0,21623.0,492700.0,6.58,2.11,84159.0,38.0,0.9460296906072236
68,3,1.0,1.0,0,3,7,1969,22,47.7311,-122.199,0,1,0,4.440918152502073,3.458852804917653,4428.0,17880.0,364900.0,9.13,1.69,77688.0,36.0,0.9446868008948546
369,3,2.5,2.0,0,3,7,2004,32,47.4386,-122.116,0,0,0,4.511764374954682,3.8548784322270815,2215.0,16120.0,302200.0,18.93,0.83,77780.0,38.0,0.9550248138957816
335,3,1.0,1.0,0,3,7,1944,55,47.7323,-122.304,0,0,1,4.437923088869299,3.5654494151481733,6879.0,18677.0,372000.0,5.39,1.54,53044.0,38.0,0.9192589816351664
285,2,1.75,1.0,0,4,7,1942,51,47.6863,-122.382,0,1,0,4.164346291772784,3.389960953736126,7953.0,14213.0,463500.0,3.94,0.61,86986.0,40.0,0.9615844649264758
159,4,1.5,1.0,0,4,6,1969,26,47.3613,-122.087,0,0,0,4.30897154725819,3.63965941770731,1537.0,15820.0,297100.0,28.41,1.21,87342.0,38.0,0.954298356510746
214,4,1.0,1.5,0,4,7,1955,62,47.7602,-122.306,0,0,0,4.440918152502073,3.643095857351191,4330.0,13905.0,340900.0,7.57,0.66,72281.0,42.0,0.9515282272563826
349,2,2.25,2.0,0,3,8,2006,69,47.6386,-122.388,0,1,0,3.4148968687562125,3.4437762858323087,4714.0,9810.0,606200.0,4.18,1.5,82882.0,42.0,0.927420998980632
159,3,2.25,2.0,0,3,8,1991,17,47.5707,-121.996,0,0,0,4.52396954130868,3.797944958859269,2719.0,10222.0,446900.0,8.95,0.02,99974.0,35.0,0.9446292310702408
367,5,1.75,1.0,0,3,8,1965,30,47.4883,-122.225,1,1,0,4.762648543281422,3.704265283447313,4585.0,9498.0,266100.0,4.78,0.1,66461.0,35.0,0.9250368498631292
194,4,2.0,1.0,0,3,7,1912,42,47.6965,-122.342,0,1,0,3.94697256911798,3.4830120935530564,9905.0,24128.0,478200.0,4.64,0.66,75763.0,34.0,0.9418103448275862
299,3,2.0,1.0,0,5,8,1925,44,47.5631,-122.366,0,1,0,4.27820695228476,3.646508839886391,4161.0,9990.0,281700.0,5.5,0.32,57875.0,34.0,0.9027027027027028
292,3,1.0,1.0,0,3,7,1962,9,47.7623,-122.2,0,1,0,4.421591049011303,3.4782727215757845,3569.0,12646.0,351000.0,8.19,0.0,71720.0,38.0,0.9414043966471612
73,2,1.0,1.0,0,5,5,1942,31,47.4915,-122.184,0,0,0,4.324110726911321,3.3546521701291496,4323.0,13746.0,342600.0,7.52,1.55,70683.0,36.0,0.943110723119453
263,4,2.0,1.0,0,3,7,1989,13,47.3085,-122.358,0,0,0,4.40118606682495,3.691994728989254,4604.0,18026.0,265100.0,10.32,1.39,67906.0,36.0,0.938200377232886
326,3,1.75,1.0,0,3,7,1986,27,47.4761,-121.758,0,0,0,5.0054305204022285,3.519391770694271,41.0,5536.0,368300.0,336.99,6.04,88906.0,40.0,0.9378612716763006
291,3,1.0,1.0,0,3,7,1954,64,47.5038,-122.3,0,1,0,4.536113534923274,3.4923581600591325,3794.0,12541.0,240000.0,8.89,0.16,49233.0,34.0,0.9311857108683518
179,2,1.75,2.0,0,3,7,1912,50,47.5862,-122.387,0,0,0,4.17141990213573,3.7102894527054,7523.0,11961.0,467900.0,2.96,0.73,74274.0,42.0,0.9283504723685312
4,3,1.0,1.0,0,4,6,1947,55,47.7098,-122.291,0,1,0,4.477078483291886,3.3784661946237766,6879.0,18677.0,372000.0,5.39,1.54,53044.0,38.0,0.9192589816351664
315,3,1.75,1.0,0,3,8,1967,32,47.4524,-122.146,0,1,0,4.485724231846917,3.695090714113215,2215.0,16120.0,302200.0,18.93,0.83,77780.0,38.0,0.9550248138957816
320,3,1.75,1.0,0,4,7,1966,33,47.4749,-122.155,0,0,0,4.584759188727964,3.695090714113215,1725.0,13004.0,363500.0,19.98,0.06,91465.0,38.0,0.953860350661335
136,5,2.5,1.0,0,4,8,1959,25,47.551,-122.22,0,1,0,4.586786323891984,3.691994728989254,3591.0,9930.0,864000.0,6.32,6.79,126359.0,46.0,0.9173212487411884
147,4,3.5,2.0,0,3,9,2005,38,47.592,-121.989,0,0,0,4.5417078392012575,4.053860030955267,2185.0,7005.0,614100.0,9.48,1.63,142926.0,38.0,0.9611705924339756
130,5,2.25,2.0,0,5,9,1987,6,47.6599,-122.146,0,0,0,4.552489928159178,3.9505035259962105,5684.0,10996.0,379000.0,4.38,0.01,73162.0,32.0,0.9380683885049108
366,2,2.5,2.0,1,3,8,1957,62,47.7345,-122.285,1,0,1,4.437783345995276,3.739367412783938,4330.0,13905.0,340900.0,7.57,0.66,72281.0,42.0,0.9515282272563826
340,5,2.25,1.0,0,4,8,1966,6,47.6235,-122.143,0,1,0,4.349757374105096,3.632714861626976,5684.0,10996.0,379000.0,4.38,0.01,73162.0,32.0,0.9380683885049108
258,3,1.5,1.0,0,3,7,1963,68,47.4095,-122.315,0,0,0,4.590507271297177,3.4830120935530564,4441.0,14328.0,258500.0,7.79,0.9,56364.0,38.0,0.914712451144612
360,3,2.25,2.0,0,4,9,1966,25,47.5479,-122.233,0,0,0,4.732452533982568,3.937369562585905,3591.0,9930.0,864000.0,6.32,6.79,126359.0,46.0,0.9173212487411884
80,2,1.0,1.0,0,3,6,1953,60,47.5077,-122.344,0,0,0,4.386692298388324,3.303325093099108,5573.0,10222.0,308400.0,4.65,0.68,56809.0,38.0,0.940226961455684
94,3,2.25,1.0,0,3,8,1956,65,47.7065,-122.37,0,1,0,4.374152456189812,3.7221243247483526,3341.0,8078.0,478600.0,5.7,1.38,95648.0,48.0,0.95481554840307
67,3,1.0,1.0,0,4,7,1968,44,47.5649,-122.358,0,0,0,4.488573242404236,3.4830120935530564,4161.0,9990.0,281700.0,5.5,0.32,57875.0,34.0,0.9027027027027028
229,3,1.75,1.0,0,3,7,1967,2,47.3357,-122.305,0,0,0,4.551154813881238,3.585059771724814,3800.0,18436.0,221600.0,11.62,0.11,45894.0,35.0,0.9356693425905837
314,4,2.5,1.0,0,3,8,1980,57,47.7749,-122.339,0,1,0,4.447266567899277,3.6665115071932406,6279.0,21903.0,326400.0,7.1,0.07,51499.0,39.0,0.9213349769437976
215,4,2.25,2.0,0,3,8,1973,21,47.667,-122.178,0,0,0,4.526726308219519,3.797944958859269,3696.0,16615.0,528300.0,9.29,1.71,103250.0,39.0,0.9177851339151368
112,3,2.0,1.0,0,3,7,1993,26,47.3536,-122.144,0,0,0,4.550206946298789,3.592693507790208,1537.0,15820.0,297100.0,28.41,1.21,87342.0,38.0,0.954298356510746
157,4,2.5,1.5,0,3,6,1914,30,47.4787,-122.23,0,0,0,4.943679085303122,3.824846311855757,4585.0,9498.0,266100.0,4.78,0.1,66461.0,35.0,0.9250368498631292
139,3,2.0,1.5,0,3,7,1953,57,47.7756,-122.351,0,0,0,4.615071499636182,3.6002124464724785,6279.0,21903.0,326400.0,7.1,0.07,51499.0,39.0,0.9213349769437976
33,4,1.75,1.0,0,4,7,1979,28,47.6983,-122.127,0,1,0,4.428899863587953,3.632714861626976,2908.0,25674.0,465200.0,20.1,0.83,99192.0,34.0,0.9351094492482668
40,4,1.75,1.5,0,5,7,1909,49,47.6782,-122.3,0,1,0,4.268497909356208,3.63965941770731,7018.0,21623.0,492700.0,6.58,2.11,84159.0,38.0,0.9460296906072236
312,4,1.75,1.0,0,4,8,1958,4,47.5956,-122.172,0,0,0,4.532078930899051,3.925830588944633,2361.0,8070.0,568700.0,7.5,0.01,84774.0,38.0,0.9342007434944238
87,3,2.5,2.0,0,4,8,1997,22,47.705,-122.201,0,1,0,4.5135091574243225,3.5888912080975985,4428.0,17880.0,364900.0,9.13,1.69,77688.0,36.0,0.9446868008948546
227,3,2.0,1.0,0,5,7,1956,66,47.498,-122.263,0,0,0,4.349757374105096,3.523758610678648,4966.0,9290.0,283100.0,4.85,1.02,58707.0,38.0,0.9330462863293864
101,3,2.75,2.0,0,3,6,1967,14,47.5621,-121.924,0,1,1,5.810952711269182,4.074511934025885,236.0,2246.0,490600.0,23.92,0.52,93777.0,43.0,0.9256455921638468
259,3,2.5,2.0,0,3,7,2009,34,47.5158,-121.871,0,0,0,4.338464124768698,3.897823268167297,171.0,4556.0,418900.0,74.09,0.87,121415.0,34.0,0.9389815627743636
360,3,1.75,1.5,0,4,7,1925,42,47.6581,-122.354,0,0,0,4.147024820051014,3.6039299357162378,9905.0,24128.0,478200.0,4.64,0.66,75763.0,34.0,0.9418103448275862
353,3,3.75,2.0,0,3,8,1972,32,47.4658,-122.115,0,0,1,5.962335405517772,3.991378851005556,2215.0,16120.0,302200.0,18.93,0.83,77780.0,38.0,0.9550248138957816
83,4,2.5,1.5,0,3,7,1902,59,47.5985,-122.298,0,1,0,4.0943445622221,3.5654494151481733,7895.0,12660.0,391000.0,3.4,1.75,55950.0,38.0,0.9092417061611374
25,3,2.5,3.0,0,3,7,1985,51,47.6772,-122.393,0,0,0,3.921924319076236,3.6857446476071374,7953.0,14213.0,463500.0,3.94,0.61,86986.0,40.0,0.9615844649264758
299,3,1.0,1.5,0,3,7,1929,44,47.5177,-122.353,0,0,0,4.410202032742823,3.4969664876115947,4161.0,9990.0,281700.0,5.5,0.32,57875.0,34.0,0.9027027027027028
76,4,2.25,2.0,0,4,8,1986,40,47.2649,-122.218,0,0,0,4.573007580709812,3.834280554007949,892.0,14935.0,287600.0,44.63,0.71,70877.0,35.0,0.9460328088382992
361,3,2.25,1.0,0,4,7,1961,15,47.5247,-122.052,0,0,0,4.7107056710280615,3.790349876112282,469.0,11248.0,478800.0,55.79,1.13,100644.0,41.0,0.9294096728307256
94,3,1.0,1.0,0,3,8,1948,52,47.5509,-122.261,1,1,0,4.297077116276183,3.5773076784568314,6841.0,16162.0,350700.0,6.25,2.64,52276.0,38.0,0.9359608959287216
336,3,1.0,1.0,0,3,7,1977,29,47.6385,-121.966,0,1,0,4.640399417812372,3.4538776394910684,662.0,7652.0,544500.0,28.37,0.18,116518.0,41.0,0.9289074751698904
229,3,1.0,1.5,0,3,7,1916,42,47.6549,-122.331,0,0,0,4.324110726911321,3.653265699469753,9905.0,24128.0,478200.0,4.64,0.66,75763.0,34.0,0.9418103448275862
203,4,2.0,1.0,0,4,7,1960,6,47.5967,-122.14,0,0,0,4.449182803477679,3.679415449171177,5684.0,10996.0,379000.0,4.38,0.01,73162.0,32.0,0.9380683885049108
132,5,3.0,2.0,0,3,9,2000,38,47.5973,-122.018,0,0,0,4.389778727941864,3.998158615898373,2185.0,7005.0,614100.0,9.48,1.63,142926.0,38.0,0.9611705924339756
54,3,2.5,3.0,0,3,7,2007,57,47.7072,-122.356,0,0,0,3.3939224911547896,3.523758610678648,6279.0,21903.0,326400.0,7.1,0.07,51499.0,39.0,0.9213349769437976
74,5,1.75,1.0,0,3,8,1968,62,47.7363,-122.298,0,1,0,4.902164990501455,3.659932464904485,4330.0,13905.0,340900.0,7.57,0.66,72281.0,42.0,0.9515282272563826
245,5,2.75,2.0,0,3,8,1987,38,47.5814,-122.05,0,0,0,4.732723799247893,3.925830588944633,2185.0,7005.0,614100.0,9.48,1.63,142926.0,38.0,0.9611705924339756
125,3,1.0,1.0,0,4,7,1972,0,47.2633,-122.245,0,0,0,5.009367020270258,3.553303068863651,1717.0,11249.0,268800.0,18.59,0.32,71746.0,38.0,0.9527069072806472
94,3,1.75,1.0,0,3,7,1965,27,47.4991,-121.774,0,0,0,4.813537536171289,3.761470459036185,41.0,5536.0,368300.0,336.99,6.04,88906.0,40.0,0.9378612716763006
124,5,3.25,2.0,0,3,9,2007,34,47.5435,-121.888,0,0,0,4.594047381514431,4.13946800114599,171.0,4556.0,418900.0,74.09,0.87,121415.0,34.0,0.9389815627743636
122,3,1.5,1.0,0,3,7,1949,49,47.6943,-122.29,0,1,0,4.215817651527296,3.372618174742181,7018.0,21623.0,492700.0,6.58,2.11,84159.0,38.0,0.9460296906072236
315,4,2.0,1.5,0,4,6,1947,38,47.5849,-122.051,0,0,0,4.660538206785424,3.64989868337908,2185.0,7005.0,614100.0,9.48,1.63,142926.0,38.0,0.9611705924339756
329,4,3.25,1.5,0,3,9,2001,23,47.4125,-121.982,0,1,0,6.476494027649151,4.027578865909839,469.0,11387.0,317700.0,66.49,0.39,95043.0,37.0,0.9531922367612188
88,4,2.5,2.0,0,4,12,1994,65,47.7288,-122.37,1,1,0,5.187260950204435,4.193542253034608,3341.0,8078.0,478600.0,5.7,1.38,95648.0,48.0,0.95481554840307
187,3,1.75,1.0,0,3,7,1975,32,47.4572,-122.169,0,0,0,4.426832714018725,3.5491878192953936,2215.0,16120.0,302200.0,18.93,0.83,77780.0,38.0,0.9550248138957816
22,4,2.5,2.0,0,3,10,2005,38,47.5854,-122.08,0,0,0,4.426832714018725,4.103973470524308,2185.0,7005.0,614100.0,9.48,1.63,142926.0,38.0,0.9611705924339756
313,2,1.0,1.0,0,4,4,1900,15,47.5289,-122.033,0,0,0,3.656610193545151,3.198464827608073,469.0,11248.0,478800.0,55.79,1.13,100644.0,41.0,0.9294096728307256
138,3,1.0,1.0,0,4,7,1966,22,47.7268,-122.229,0,0,0,4.629565268072807,3.422939937632025,4428.0,17880.0,364900.0,9.13,1.69,77688.0,36.0,0.9446868008948546
73,4,1.75,1.0,0,3,7,1951,21,47.6941,-122.173,0,1,1,4.717501384629832,3.874661232330178,3696.0,16615.0,528300.0,9.29,1.71,103250.0,39.0,0.9177851339151368
194,3,2.5,2.0,0,3,9,2006,17,47.5481,-121.995,0,0,0,4.270942902003305,3.777429260520338,2719.0,10222.0,446900.0,8.95,0.02,99974.0,35.0,0.9446292310702408
341,4,1.0,1.0,0,3,6,1947,44,47.5343,-122.355,0,1,0,4.0943445622221,3.4437762858323087,4161.0,9990.0,281700.0,5.5,0.32,57875.0,34.0,0.9027027027027028
245,4,3.5,2.0,0,3,8,2001,28,47.6327,-122.109,0,1,0,4.0553637914872445,3.792894410866017,2908.0,25674.0,465200.0,20.1,0.83,99192.0,34.0,0.9351094492482668
119,3,1.0,1.5,0,4,6,1923,59,47.5881,-122.299,0,0,0,4.147024820051014,3.545038417888046,7895.0,12660.0,391000.0,3.4,1.75,55950.0,38.0,0.9092417061611374
56,2,1.75,1.0,0,3,6,1972,0,47.2853,-122.265,0,0,0,4.827513096618814,3.553303068863651,1717.0,11249.0,268800.0,18.59,0.32,71746.0,38.0,0.9527069072806472
368,5,3.25,2.0,0,3,8,2013,15,47.5394,-122.028,0,1,0,3.882360272385738,3.8548784322270815,469.0,11248.0,478800.0,55.79,1.13,100644.0,41.0,0.9294096728307256
238,4,1.0,1.5,0,4,6,1970,2,47.3467,-122.307,0,0,0,4.451227796103441,3.727938343745912,3800.0,18436.0,221600.0,11.62,0.11,45894.0,35.0,0.9356693425905837
327,2,1.0,1.0,0,4,8,1959,51,47.691,-122.387,0,1,0,4.833344345199459,3.6076199893650487,7953.0,14213.0,463500.0,3.94,0.61,86986.0,40.0,0.9615844649264758
84,3,2.0,1.0,0,5,6,1902,52,47.5276,-122.273,0,0,0,4.301685443828645,3.532379513895901,6841.0,16162.0,350700.0,6.25,2.64,52276.0,38.0,0.9359608959287216
181,5,2.5,2.0,0,4,7,1960,22,47.7081,-122.215,0,1,0,4.775615701379554,3.88742788333276,4428.0,17880.0,364900.0,9.13,1.69,77688.0,36.0,0.9446868008948546
364,4,3.25,1.0,0,3,11,1982,4,47.6587,-122.163,0,1,0,5.236031540921512,3.863767555237725,2361.0,8070.0,568700.0,7.5,0.01,84774.0,38.0,0.9342007434944238
257,5,3.5,2.0,0,3,9,2005,16,47.7721,-122.241,0,0,0,4.505517705070908,3.901921651769386,3606.0,8566.0,386200.0,5.66,0.72,82448.0,40.0,0.9317067476068176
101,2,1.0,1.0,0,3,7,1905,42,47.6667,-122.333,0,0,0,4.18132121578382,3.4386480357487144,9905.0,24128.0,478200.0,4.64,0.66,75763.0,34.0,0.9418103448275862
340,3,1.75,1.0,0,3,8,1975,22,47.7149,-122.222,0,1,0,4.547464760232428,3.5573847241832315,4428.0,17880.0,364900.0,9.13,1.69,77688.0,36.0,0.9446868008948546
216,4,2.5,2.0,0,3,7,2010,26,47.375,-122.16,0,0,0,4.324198438515791,3.937369562585905,1537.0,15820.0,297100.0,28.41,1.21,87342.0,38.0,0.954298356510746
