date,bedrooms,bathrooms,floors,waterfront,condition,grade,yr_built,zipcode,lat,long,dataset,price,view_bool,sqft_basement_bool,yr_renovated_bool,ft_living,ft_lot,ft_above
320,3,1.0,1.0,0,3,7,1968,98028,47.77,-122.264,train,12.499861036413716,0,0,0,3.5408542930527873,4.552489928159178,3.5408542930527873
42,4,2.5,2.0,0,4,9,1989,98077,47.7759,-122.08,train,13.407542319637992,0,0,0,3.9668984374077056,5.33553471879063,3.9668984374077056
369,2,1.0,1.0,0,3,6,1951,98136,47.5294,-122.386,train,12.873773804758644,1,0,0,3.3546521701291496,4.1754512258474055,3.3546521701291496
201,4,2.5,2.0,0,3,8,2001,98075,47.5978,-122.017,train,13.306350213517344,0,0,0,3.820061586347682,4.277340817913615,3.820061586347682
161,2,1.0,1.0,0,3,7,1913,98107,47.6641,-122.357,train,13.560618308335483,0,0,0,3.458852804917653,4.0943445622221,3.458852804917653
340,4,2.5,2.0,0,3,8,1996,98042,47.3389,-122.066,train,13.079455876393052,0,0,0,3.8853226170645883,5.1607369705989825,3.8853226170645883
270,4,3.0,2.0,0,3,8,1992,98058,47.4239,-122.068,train,13.427639758257062,0,0,0,3.9354647983775712,6.138614919923251,3.9354647983775712
368,3,2.5,2.0,0,3,7,1997,98031,47.4024,-122.216,train,12.628067055589549,0,0,0,3.8078955360179165,4.4935984103309865,3.8078955360179165
110,4,2.5,2.0,0,3,9,2005,98075,47.5902,-121.988,train,13.502168738731916,0,0,0,4.014716420290622,4.344395392423608,4.014716420290622
95,3,1.75,1.0,0,4,8,1977,98058,47.4435,-122.128,train,12.666657052859415,0,0,0,3.6665115071932406,4.471230463410291,3.6665115071932406
17,2,2.25,3.0,0,3,8,2004,98103,47.6531,-122.352,train,13.09190416991962,0,0,0,3.569433499972762,3.5614333292995415,3.569433499972762
76,5,1.75,1.0,0,3,7,1967,98001,47.3266,-122.291,train,12.205572520488492,0,0,0,3.7472151075157827,4.663261063132796,3.7472151075157827
248,4,3.75,2.0,0,3,9,2013,98033,47.676,-122.197,train,13.9108207377686,0,1,0,3.984505890553239,4.16711571486743,3.8571155724245427
68,4,3.25,2.0,0,3,10,2002,98092,47.3017,-122.127,train,13.507557748670134,0,1,0,4.180854144287921,5.380852078657625,4.011448434800728
276,4,4.5,2.0,0,3,11,2008,98010,47.323,-122.044,train,13.748301808270824,1,0,0,4.321472198360899,5.670872804137554,4.321472198360899
31,2,1.0,1.0,0,3,7,1947,98115,47.6827,-122.298,train,13.028052697933088,0,1,0,3.519391770694271,4.325862042186921,3.372618174742181
287,4,2.5,2.0,0,3,7,1996,98178,47.4964,-122.251,train,12.793859310432293,0,0,0,3.7587604253015154,4.585331777411642,3.7587604253015154
199,3,1.0,1.0,0,4,7,1955,98006,47.5765,-122.155,train,12.834681304952548,0,0,0,3.473487996067709,4.595068832329332,3.473487996067709
132,4,2.5,1.0,0,3,10,1984,98052,47.7185,-122.114,train,13.560618308335483,0,0,0,3.9199596800062912,5.1299337264769,3.9199596800062912
188,3,1.0,1.0,0,5,7,1966,98007,47.5941,-122.142,train,12.948009990259552,0,0,0,3.4830120935530564,4.470445533892731,3.4830120935530564
54,4,2.25,2.0,0,3,8,1965,98198,47.3978,-122.313,train,12.863592648446968,1,1,0,3.812797536066227,4.583872987171881,3.7393674127839374
21,5,1.75,1.0,0,4,7,1942,98133,47.7621,-122.335,train,12.84183167998138,0,1,0,3.829585683833029,4.517933965062814,3.5926935077902082
174,4,1.0,2.0,0,3,7,1977,98042,47.3638,-122.091,train,12.007621706806336,0,0,0,3.6665115071932406,4.245937691715974,3.6665115071932406
203,3,1.0,1.0,0,3,7,1962,98058,47.4577,-122.171,train,12.323855681186558,0,1,0,3.6256724916861067,4.474487803920888,3.4437762858323087
357,4,2.25,1.0,0,4,8,1965,98006,47.5429,-122.177,train,13.226723392728571,0,1,0,3.8526312374331626,4.501350503598969,3.63965941770731
166,4,1.75,1.0,0,4,7,1977,98031,47.3979,-122.174,train,12.429216196844385,0,1,0,3.7641658833536233,4.451227796103441,3.4969664876115947
117,4,3.75,2.0,0,3,11,2000,98019,47.7479,-121.972,train,13.794797516366732,0,0,0,4.163379407255866,6.399075045924724,4.163379407255866
132,3,2.25,2.0,0,3,8,2008,98116,47.5818,-122.387,train,12.89921982609012,0,1,0,3.5408542930527873,3.523323638924378,3.4782727215757845
173,2,1.0,1.0,0,4,7,1941,98115,47.6864,-122.311,train,13.102160670086809,0,1,0,3.6292060752976534,4.1837662084309155,3.412186835021543
180,5,3.75,2.0,0,3,9,2014,98103,47.6497,-122.339,train,14.133964289082808,1,1,0,4.0553637914872445,4.262779053873933,3.9059867148110117
333,3,1.0,1.0,0,3,7,1953,98004,47.6354,-122.208,train,13.732128949025222,0,1,0,3.6256724916861067,4.587667381388684,3.433466642230941
81,3,2.0,1.0,0,5,7,1928,98178,47.5102,-122.241,train,12.783247649837698,1,1,0,3.7162419039585597,4.608260615525632,3.422939937632025
234,4,2.5,2.0,0,3,7,1992,98038,47.349,-122.031,train,12.793859310432293,0,0,0,3.774804582577266,4.340420741472285,3.774804582577266
357,2,1.0,1.0,0,4,6,1951,98188,47.4481,-122.278,train,12.269047444691562,0,0,0,3.3033250930991076,4.453264458797259,3.3033250930991076
306,3,2.5,2.0,0,3,9,1990,98006,47.5489,-122.185,train,13.499429010990797,0,0,0,3.9080069195795137,4.4565059612362985,3.9080069195795137
96,6,2.25,1.0,0,4,8,1965,98034,47.7188,-122.185,train,12.969911254212652,0,1,0,3.9913788510055563,4.838575705161377,3.727938343745912
143,3,1.0,1.0,0,5,6,1944,98177,47.7612,-122.362,train,12.752747922189862,0,0,0,3.6039299357162378,4.528652867903561,3.6039299357162378
170,3,1.75,2.0,0,3,8,1995,98014,47.6991,-121.947,train,13.217582643985264,0,1,0,3.9913788510055563,6.246727961673642,3.8998766591436236
367,3,2.0,1.0,0,3,7,1981,98005,47.6328,-122.174,train,13.333353372545968,0,1,0,3.6825900630105064,4.7874222935146244,3.4923581600591325
333,5,2.0,1.0,0,4,7,1957,98005,47.6162,-122.174,train,13.592367006650065,0,1,0,3.996472273659053,4.651003780251004,3.6566101935451507
94,3,1.75,1.0,0,4,7,1983,98033,47.6881,-122.184,train,13.122363377404328,0,1,0,3.679415449171177,4.525672320242863,3.5408542930527873
346,4,2.5,2.0,0,3,10,1996,98075,47.5868,-121.974,train,13.683017483243956,0,0,0,4.095731525663464,4.747458814737242,4.095731525663464
47,3,2.75,1.0,0,4,7,1977,98058,47.4574,-122.169,train,12.691580461311874,0,1,0,3.8481063196732035,4.426832714018725,3.5773076784568314
280,3,2.25,2.0,0,3,8,2009,98144,47.5703,-122.288,train,12.959844447906551,0,1,0,3.6292060752976534,3.5573847241832315,3.422939937632025
26,8,3.5,2.0,0,5,10,1959,98112,47.631,-122.303,train,14.493544100714171,1,1,0,4.199204827713135,4.388237894673161,4.02598903945115
367,4,3.5,1.0,0,3,9,1971,98074,47.6099,-122.054,train,13.458835614025542,0,1,0,4.293359627032424,5.079064885454854,4.04627263194565
222,3,1.5,1.0,0,3,7,1959,98168,47.4696,-122.298,train,12.367340793126296,0,0,0,3.7954260618442905,4.662459138341809,3.7954260618442905
18,3,2.0,1.0,0,3,7,1963,98008,47.5866,-122.118,train,13.13725198989808,0,1,0,3.805426395197625,4.500919548699422,3.4637789531391583
313,3,1.0,1.0,0,4,7,1976,98042,47.3732,-122.116,train,12.230765258120543,0,0,0,3.51054198214457,4.514529137378445,3.51054198214457
181,3,1.0,1.0,0,4,6,1942,98168,47.4961,-122.322,train,11.805595078933049,0,1,0,3.5733860897263185,4.524381088160064,3.2384861814448413
140,4,2.0,1.0,0,5,7,1915,98107,47.6648,-122.363,train,13.226723392728571,0,1,0,3.7132745361986523,3.9316333620047867,3.3667009459186796
332,4,2.0,1.5,0,4,6,1959,98030,47.3578,-122.178,train,12.301382825334498,0,0,0,3.8789531041758734,4.629898490344388,3.8789531041758734
159,3,1.5,2.0,0,3,7,1980,98045,47.4477,-121.77,train,12.542544882151386,0,0,0,3.6112830094110855,4.670684317191293,3.6112830094110855
117,3,2.5,2.0,0,3,8,1994,98038,47.4213,-122.033,train,12.80559572405745,0,0,0,3.8659653609742435,6.136582856766378,3.8659653609742435
101,3,1.75,1.0,0,3,8,1989,98014,47.6624,-121.951,train,13.279367126213993,1,0,0,3.8526312374331626,6.142656746669231,3.8526312374331626
145,2,2.5,2.5,0,3,7,1993,98092,47.2584,-122.124,train,12.751299696013495,0,0,0,3.921924319076236,6.142312506214082,3.921924319076236
364,6,3.0,1.0,0,4,7,1957,98118,47.5282,-122.269,train,12.983101310070822,0,1,0,4.088757911923038,4.182021005961031,3.7421843216430655
104,4,2.5,2.0,0,4,10,1964,98040,47.5477,-122.215,train,13.764217263576723,0,0,0,3.9668984374077056,4.829208935444111,3.9668984374077056
168,3,2.0,1.0,0,3,7,1966,98166,47.478,-122.358,train,12.689886720049314,0,0,0,3.6292060752976534,4.840172000610959,3.6292060752976534
223,4,1.75,2.0,0,3,7,1979,98045,47.4694,-121.745,train,12.464583340681674,0,0,0,3.6825900630105064,4.544425237194236,3.6825900630105064
182,4,2.0,1.0,0,3,6,1959,98178,47.5056,-122.254,train,11.918390573078392,0,0,0,3.643095857351191,4.4446541599214235,3.643095857351191
52,3,2.5,3.0,0,3,8,2009,98112,47.6197,-122.3,train,13.269057756555132,0,0,0,3.701225760409122,3.5729922338571938,3.701225760409122
206,3,2.5,1.0,0,3,8,1986,98092,47.3282,-122.198,train,12.873902018105827,0,1,0,3.912023005428146,4.994373698243476,3.7393674127839374
341,7,2.25,2.0,0,3,8,1969,98027,47.4654,-122.003,train,13.304684934198283,0,0,0,4.030743433435663,5.250942198275132,4.030743433435663
319,3,1.0,1.0,0,4,6,1970,98042,47.3634,-122.101,train,11.56171562913966,0,0,0,3.389960953736126,4.902082165620671,3.389960953736126
273,2,1.0,1.0,0,3,6,1952,98118,47.5354,-122.28,train,12.765688433465597,0,0,0,3.3667009459186796,4.310866685345081,3.3667009459186796
66,4,2.75,2.0,0,3,9,2005,98029,47.5525,-121.99,train,13.42984807715229,0,0,0,3.876811773279873,4.136923466392254,3.876811773279873
294,4,1.75,1.0,0,4,8,1972,98006,47.5639,-122.149,train,13.521139497361697,0,0,0,3.797944958859269,4.546903277860116,3.797944958859269
284,3,2.25,3.0,0,3,8,2014,98103,47.7006,-122.339,train,13.199231821660906,0,0,0,3.7641658833536233,3.675579113215347,3.7641658833536233
258,3,1.0,1.0,0,3,7,1965,98001,47.3414,-122.286,train,12.30591798049989,0,0,0,3.5654494151481733,4.4464430705953655,3.5654494151481733
42,4,2.5,1.0,0,3,7,1981,98001,47.3261,-122.26,train,12.431613321444106,0,1,0,3.7826376409494658,4.53323500077824,3.51054198214457
213,2,1.0,1.0,0,3,7,1949,98115,47.676,-122.281,train,13.151922179645874,0,0,0,3.406722299755448,4.230311419963922,3.406722299755448
68,3,1.0,1.0,0,3,7,1969,98034,47.7311,-122.199,train,12.631340380934516,0,1,0,3.63965941770731,4.440918152502073,3.458852804917653
369,3,2.5,2.0,0,3,7,2004,98058,47.4386,-122.116,train,12.86099861326992,0,0,0,3.8548784322270824,4.511764374954682,3.8548784322270824
335,3,1.0,1.0,0,3,7,1944,98125,47.7323,-122.304,train,12.89921982609012,0,0,1,3.5654494151481733,4.437923088869299,3.5654494151481733
285,2,1.75,1.0,0,4,7,1942,98117,47.6863,-122.382,train,13.215871935262026,0,1,0,3.6762205501217915,4.164346291772784,3.389960953736126
159,4,1.5,1.0,0,4,6,1969,98042,47.3613,-122.087,train,12.074875668892323,0,0,0,3.63965941770731,4.30897154725819,3.63965941770731
214,4,1.0,1.5,0,4,7,1955,98155,47.7602,-122.306,train,12.676076274775909,0,0,0,3.643095857351191,4.440918152502073,3.643095857351191
349,2,2.25,2.0,0,3,8,2006,98199,47.6386,-122.388,train,13.071070083016778,0,1,0,3.4830120935530564,3.4148968687562125,3.4437762858323087
159,3,2.25,2.0,0,3,8,1991,98029,47.5707,-121.996,train,13.24422696516117,0,0,0,3.797944958859269,4.52396954130868,3.797944958859269
367,5,1.75,1.0,0,3,8,1965,98055,47.4883,-122.225,train,13.047269072830826,1,1,0,4.043205137661891,4.762648543281422,3.704265283447313
194,4,2.0,1.0,0,3,7,1912,98103,47.6965,-122.342,train,12.88016441955496,0,1,0,3.846968662754636,3.9469725691179796,3.4830120935530564
299,3,2.0,1.0,0,5,8,1925,98106,47.5631,-122.366,train,13.239257128875828,0,1,0,3.9140190160629147,4.2782069522847594,3.646508839886391
292,3,1.0,1.0,0,3,7,1962,98011,47.7623,-122.2,train,13.005717195285008,0,1,0,3.7365345440160986,4.421591049011303,3.4782727215757845
73,2,1.0,1.0,0,5,5,1942,98056,47.4915,-122.184,train,12.245293358683456,0,0,0,3.3546521701291496,4.324110726911321,3.3546521701291496
263,4,2.0,1.0,0,3,7,1989,98023,47.3085,-122.358,train,12.46824458381186,0,0,0,3.691994728989254,4.40118606682495,3.691994728989254
326,3,1.75,1.0,0,3,7,1986,98045,47.4761,-121.758,train,12.505806799006097,0,0,0,3.519391770694271,5.0054305204022285,3.519391770694271
291,3,1.0,1.0,0,3,7,1954,98168,47.5038,-122.3,train,12.468436909997664,0,1,0,3.777429260520338,4.536113534923274,3.4923581600591325
179,2,1.75,2.0,0,3,7,1912,98116,47.5862,-122.387,train,13.102160670086809,0,0,0,3.7102894527054002,4.17141990213573,3.7102894527054002
4,3,1.0,1.0,0,4,6,1947,98125,47.7098,-122.291,train,12.774223335915432,0,1,0,3.6039299357162378,4.477078483291886,3.3784661946237766
315,3,1.75,1.0,0,3,8,1967,98058,47.4524,-122.146,train,12.80712646676642,0,1,0,3.874661232330178,4.485724231846917,3.6950907141132148
320,3,1.75,1.0,0,4,7,1966,98059,47.4749,-122.155,train,12.65714826489039,0,0,0,3.6950907141132148,4.584759188727964,3.6950907141132148
136,5,2.5,1.0,0,4,8,1959,98040,47.551,-122.22,train,13.674522864663295,0,1,0,3.9100189947293766,4.586786323891984,3.691994728989254
147,4,3.5,2.0,0,3,9,2005,98075,47.592,-121.989,train,13.574712071411344,0,0,0,4.053860030955267,4.5417078392012575,4.053860030955267
130,5,2.25,2.0,0,5,9,1987,98007,47.6599,-122.146,train,13.707925347284336,0,0,0,3.9505035259962105,4.552489928159178,3.9505035259962105
366,2,2.5,2.0,1,3,8,1957,98155,47.7345,-122.285,train,13.976778705560395,1,0,1,3.7393674127839374,4.437783345995276,3.7393674127839374
340,5,2.25,1.0,0,4,8,1966,98007,47.6235,-122.143,train,13.36138027787483,0,1,0,3.8435400778915674,4.349757374105096,3.6327148616269764
258,3,1.5,1.0,0,3,7,1963,98198,47.4095,-122.315,train,12.583995250631936,0,0,0,3.4830120935530564,4.590507271297177,3.4830120935530564
360,3,2.25,2.0,0,4,9,1966,98040,47.5479,-122.233,train,13.805460222110773,0,0,0,3.9373695625859053,4.732452533982568,3.9373695625859053
80,2,1.0,1.0,0,3,6,1953,98146,47.5077,-122.344,train,12.092343880201833,0,0,0,3.3033250930991076,4.386692298388324,3.3033250930991076
94,3,2.25,1.0,0,3,8,1956,98177,47.7065,-122.37,train,13.42984807715229,0,1,0,3.989669447631164,4.374152456189812,3.7221243247483526
67,3,1.0,1.0,0,4,7,1968,98106,47.5649,-122.358,train,12.696185227698622,0,0,0,3.4830120935530564,4.488573242404236,3.4830120935530564
229,3,1.75,1.0,0,3,7,1967,98003,47.3357,-122.305,train,12.371587084007746,0,0,0,3.585059771724814,4.551154813881238,3.585059771724814
314,4,2.5,1.0,0,3,8,1980,98133,47.7749,-122.339,train,12.936033799212836,0,1,0,3.8916120081680186,4.447266567899277,3.6665115071932406
215,4,2.25,2.0,0,3,8,1973,98033,47.667,-122.178,train,12.983101310070822,0,0,0,3.797944958859269,4.526726308219519,3.797944958859269
112,3,2.0,1.0,0,3,7,1993,98042,47.3536,-122.144,train,12.48748510496836,0,0,0,3.5926935077902082,4.550206946298789,3.5926935077902082
157,4,2.5,1.5,0,3,6,1914,98055,47.4787,-122.23,train,12.240474072247506,0,0,0,3.824846311855757,4.943679085303122,3.824846311855757
139,3,2.0,1.5,0,3,7,1953,98133,47.7756,-122.351,train,12.736553826954603,0,0,0,3.6002124464724785,4.615071499636182,3.6002124464724785
33,4,1.75,1.0,0,4,7,1979,98052,47.6983,-122.127,train,13.18439876832378,0,1,0,3.805426395197625,4.428899863587953,3.6327148616269764
40,4,1.75,1.5,0,5,7,1909,98115,47.6782,-122.3,train,13.507625778194974,0,1,0,3.903958314463204,4.268497909356208,3.63965941770731
312,4,1.75,1.0,0,4,8,1958,98005,47.5956,-122.172,train,13.54429221154316,0,0,0,3.925830588944633,4.532078930899051,3.925830588944633
87,3,2.5,2.0,0,4,8,1997,98034,47.705,-122.201,train,13.287877815881902,0,1,0,3.797944958859269,4.5135091574243225,3.5888912080975985
227,3,2.0,1.0,0,5,7,1956,98178,47.498,-122.263,train,12.439166527697552,0,0,0,3.523758610678648,4.349757374105096,3.523758610678648
101,3,2.75,2.0,0,3,6,1967,98024,47.5621,-121.924,train,12.936033799212836,0,1,1,4.134365916058869,5.810952711269182,4.074511934025885
259,3,2.5,2.0,0,3,7,2009,98065,47.5158,-121.871,train,13.06367438105565,0,0,0,3.897823268167297,4.338464124768698,3.897823268167297
360,3,1.75,1.5,0,4,7,1925,98103,47.6581,-122.354,train,13.458835614025542,0,0,0,3.6039299357162378,4.147024820051014,3.6039299357162378
353,3,3.75,2.0,0,3,8,1972,98058,47.4658,-122.115,train,13.63877337946422,0,0,1,3.9913788510055563,5.962335405517772,3.9913788510055563
83,4,2.5,1.5,0,3,7,1902,98144,47.5985,-122.298,train,12.973863369085883,0,1,0,3.63965941770731,4.0943445622221,3.5654494151481733
25,3,2.5,3.0,0,3,7,1985,98117,47.6772,-122.393,train,13.098070684835283,0,0,0,3.6857446476071387,3.921924319076236,3.6857446476071387
299,3,1.0,1.5,0,3,7,1929,98106,47.5177,-122.353,train,12.100712129872347,0,0,0,3.4969664876115947,4.410202032742823,3.4969664876115947
76,4,2.25,2.0,0,4,8,1986,98092,47.2649,-122.218,train,12.683858415217964,0,0,0,3.8342805540079485,4.573007580709812,3.8342805540079485
361,3,2.25,1.0,0,4,7,1961,98027,47.5247,-122.052,train,13.17115354157376,0,0,0,3.7903498761122814,4.7107056710280615,3.7903498761122814
94,3,1.0,1.0,0,3,8,1948,98118,47.5509,-122.261,train,13.269057756555132,1,1,0,3.6857446476071387,4.297077116276183,3.5773076784568314
336,3,1.0,1.0,0,3,7,1977,98053,47.6385,-121.966,train,12.90669184092882,0,1,0,3.6566101935451507,4.640399417812372,3.4538776394910684
229,3,1.0,1.5,0,3,7,1916,98103,47.6549,-122.331,train,13.26819382561587,0,0,0,3.6532656994697525,4.324110726911321,3.6532656994697525
203,4,2.0,1.0,0,4,7,1960,98007,47.5967,-122.14,train,13.017002861746503,0,0,0,3.679415449171177,4.449182803477679,3.679415449171177
132,5,3.0,2.0,0,3,9,2000,98075,47.5973,-122.018,train,13.42984807715229,0,0,0,3.998158615898373,4.389778727941864,3.998158615898373
54,3,2.5,3.0,0,3,7,2007,98133,47.7072,-122.356,train,12.570715759118084,0,0,0,3.523758610678648,3.3939224911547896,3.523758610678648
74,5,1.75,1.0,0,3,8,1968,98155,47.7363,-122.298,train,13.112313041550829,0,1,0,3.9614929793555977,4.902164990501455,3.659932464904485
245,5,2.75,2.0,0,3,8,1987,98075,47.5814,-122.05,train,13.422467969854669,0,0,0,3.925830588944633,4.732723799247893,3.925830588944633
125,3,1.0,1.0,0,4,7,1972,98001,47.2633,-122.245,train,12.211060187041213,0,0,0,3.553303068863651,5.009367020270258,3.553303068863651
94,3,1.75,1.0,0,3,7,1965,98045,47.4991,-121.774,train,12.873902018105827,0,0,0,3.761470459036185,4.813537536171289,3.761470459036185
124,5,3.25,2.0,0,3,9,2007,98065,47.5435,-121.888,train,13.45166712454693,0,0,0,4.13946800114599,4.594047381514431,4.13946800114599
122,3,1.5,1.0,0,3,7,1949,98115,47.6943,-122.29,train,12.992081556341256,0,1,0,3.4782727215757845,4.215817651527296,3.372618174742181
315,4,2.0,1.5,0,4,6,1947,98075,47.5849,-122.051,train,13.698976741708323,0,0,0,3.6498986833790803,4.660538206785424,3.6498986833790803
329,4,3.25,1.5,0,3,9,2001,98038,47.4125,-121.982,train,13.933293593620656,0,1,0,4.133082218306246,6.476494027649151,4.027578865909839
88,4,2.5,2.0,0,4,12,1994,98177,47.7288,-122.37,train,14.873474448154576,1,1,0,4.329346376844969,5.187260950204435,4.193542253034608
187,3,1.75,1.0,0,3,7,1975,98058,47.4572,-122.169,train,12.611537753638338,0,0,0,3.5491878192953936,4.426832714018725,3.5491878192953936
22,4,2.5,2.0,0,3,10,2005,98075,47.5854,-122.08,train,13.617059619240436,0,0,0,4.103973470524308,4.426832714018725,4.103973470524308
313,2,1.0,1.0,0,4,4,1900,98027,47.5289,-122.033,train,11.77528972943772,0,0,0,3.198464827608073,3.6566101935451507,3.198464827608073
138,3,1.0,1.0,0,4,7,1966,98034,47.7268,-122.229,train,12.744026936684415,0,0,0,3.422939937632025,4.629565268072807,3.422939937632025
73,4,1.75,1.0,0,3,7,1951,98033,47.6941,-122.173,train,13.279367126213993,0,1,1,4.02598903945115,4.7175013846298315,3.874661232330178
194,3,2.5,2.0,0,3,9,2006,98029,47.5481,-121.995,train,13.404530269168,0,0,0,3.777429260520338,4.270942902003305,3.777429260520338
341,4,1.0,1.0,0,3,6,1947,98106,47.5343,-122.355,train,12.560244459250788,0,1,0,3.6327148616269764,4.0943445622221,3.4437762858323087
245,4,3.5,2.0,0,3,8,2001,98052,47.6327,-122.109,train,13.525158256956614,0,1,0,3.963301299590692,4.0553637914872445,3.792894410866017
119,3,1.0,1.5,0,4,6,1923,98144,47.5881,-122.299,train,12.989974189358584,0,0,0,3.545038417888046,4.147024820051014,3.545038417888046
56,2,1.75,1.0,0,3,6,1972,98001,47.2853,-122.265,train,12.28071618852594,0,0,0,3.553303068863651,4.827513096618814,3.553303068863651
368,5,3.25,2.0,0,3,8,2013,98027,47.5394,-122.028,train,13.480037821676143,0,1,0,3.9523519569368735,3.8823602723857387,3.8548784322270824
238,4,1.0,1.5,0,4,6,1970,98003,47.3467,-122.307,train,11.934919875029603,0,0,0,3.727938343745912,4.451227796103441,3.727938343745912
327,2,1.0,1.0,0,4,8,1959,98117,47.691,-122.387,train,13.235692062711331,0,1,0,3.7449854494174004,4.833344345199459,3.6076199893650487
84,3,2.0,1.0,0,5,6,1902,98118,47.5276,-122.273,train,12.468436909997664,0,0,0,3.532379513895901,4.301685443828645,3.532379513895901
181,5,2.5,2.0,0,4,7,1960,98034,47.7081,-122.215,train,13.414958361716756,0,1,0,3.9722460819660794,4.775615701379554,3.88742788333276
364,4,3.25,1.0,0,3,11,1982,98005,47.6587,-122.163,train,13.64709190633931,0,1,0,3.982772786564996,5.236031540921512,3.8637675552377244
257,5,3.5,2.0,0,3,9,2005,98028,47.7721,-122.241,train,13.23560277301084,0,0,0,3.901921651769386,4.505517705070908,3.901921651769386
101,2,1.0,1.0,0,3,7,1905,98103,47.6667,-122.333,train,13.112313041550829,0,0,0,3.4386480357487144,4.18132121578382,3.4386480357487144
340,3,1.75,1.0,0,3,8,1975,98034,47.7149,-122.222,train,13.19310139190967,0,1,0,3.8224596724794284,4.547464760232428,3.5573847241832315
216,4,2.5,2.0,0,3,7,2010,98042,47.375,-122.16,train,12.86099861326992,0,0,0,3.9373695625859053,4.324198438515791,3.9373695625859053
152,3,1.75,1.0,0,3,8,1948,98105,47.6675,-122.276,train,13.554145793829866,1,1,0,3.774804582577266,4.376843613549292,3.63965941770731
126,3,1.0,1.0,0,3,7,1955,98155,47.7586,-122.303,train,12.631340380934516,0,0,0,3.406722299755448,4.533119514000963,3.406722299755448
335,3,3.25,2.0,0,3,9,2013,98199,47.6493,-122.384,train,13.253391639810731,0,1,0,3.6730051049566463,3.5773076784568314,3.553303068863651
68,3,2.5,2.0,0,3,8,2002,98053,47.6319,-122.007,train,13.235692062711331,0,0,0,3.7903498761122814,4.354567495793591,3.7903498761122814
323,4,2.25,1.0,0,4,8,1975,98006,47.5624,-122.176,train,13.407542319637992,0,1,0,3.941157459490134,4.50282524966011,3.691994728989254
109,3,1.0,1.0,0,4,7,1960,98032,47.3838,-122.289,train,12.230765258120543,0,0,0,3.422939937632025,4.4923468452219275,3.422939937632025
147,3,3.0,2.0,0,3,8,1947,98144,47.5854,-122.292,train,14.034646087880946,1,1,1,4.217991567995347,4.517993492415703,3.9668984374077056
207,3,1.75,1.0,0,4,7,1967,98059,47.473,-122.149,train,12.154779351142624,0,0,0,3.6632328069201607,4.584759188727964,3.6632328069201607
318,4,2.75,1.0,0,5,8,1978,98006,47.5427,-122.181,train,13.406037428458571,0,1,0,3.9140190160629147,4.691305796458318,3.698167646900404
101,3,2.5,2.0,0,3,10,1990,98058,47.447,-122.088,train,13.253391639810731,0,0,0,4.027578865909839,4.956446590305112,4.027578865909839
369,3,2.5,2.0,0,4,8,1990,98038,47.4583,-122.036,train,12.96453929221076,0,0,0,3.9354647983775712,5.797086799835373,3.9354647983775712
230,4,2.5,2.0,0,3,9,1993,98053,47.6303,-121.984,train,13.507625778194974,0,0,0,4.04627263194565,5.363140230647485,4.04627263194565
311,3,1.5,1.0,0,3,7,1960,98155,47.7652,-122.274,train,12.758519943986984,0,0,0,3.536634858729855,4.5151880173779535,3.536634858729855
150,3,1.0,1.0,0,3,7,1956,98007,47.603,-122.132,train,12.959844447906551,0,0,0,3.4386480357487144,4.496092181086506,3.4386480357487144
372,4,1.5,1.0,0,4,7,1960,98136,47.5269,-122.383,train,13.287029998959564,1,1,0,3.6361991962850233,4.035453044393909,3.433466642230941
269,4,2.25,1.0,0,3,8,1976,98034,47.7225,-122.2,train,12.994530005894443,0,1,0,3.820061586347682,4.83229782212689,3.643095857351191
126,2,2.25,2.0,0,3,9,2009,98118,47.5663,-122.29,train,12.751299696013495,0,0,0,3.3784661946237766,3.27267483016721,3.3784661946237766
133,3,2.5,3.0,0,3,8,2004,98103,47.6963,-122.342,train,12.9384405392434,0,1,0,3.7221243247483526,3.58351893845611,3.659932464904485
242,4,2.5,2.0,0,3,9,1991,98033,47.6893,-122.197,train,13.555443652545469,0,0,0,3.895761409575366,4.440918152502073,3.895761409575366
74,5,3.5,1.0,0,4,9,1981,98006,47.5511,-122.157,train,13.756291198304304,1,1,0,4.114755559482228,4.58538379842818,3.8078955360179165
91,2,1.0,1.0,0,3,7,1954,98106,47.5682,-122.359,train,12.691580461311874,0,0,0,3.4923581600591325,4.258596595708119,3.4923581600591325
188,2,1.5,2.0,0,3,7,1981,98056,47.5118,-122.189,train,12.644327576461327,0,0,0,3.458852804917653,4.6054201235089165,3.458852804917653
26,6,2.75,1.0,0,5,9,1959,98075,47.5739,-122.069,train,13.782987366258714,1,1,0,4.095731525663464,4.887258585619584,3.8176519431297073
377,5,3.0,2.0,0,3,9,2014,98042,47.3584,-122.163,train,13.080184212344626,0,0,0,4.039033940907719,4.379755861058244,4.039033940907719
75,3,1.0,1.0,0,4,7,1950,98133,47.7353,-122.334,train,12.714395139078048,0,0,0,3.468657040611841,4.503744761964867,3.468657040611841
27,3,2.5,2.0,0,3,8,1989,98023,47.3058,-122.394,train,12.611537753638338,0,0,0,3.820061586347682,4.596444489181214,3.820061586347682
67,3,2.25,1.0,0,3,8,2006,98166,47.4389,-122.351,train,13.938612755098257,1,0,0,3.9668984374077056,4.7658857422371685,3.9668984374077056
322,4,1.75,1.0,0,3,7,1955,98133,47.7574,-122.343,train,12.92391243868049,0,1,0,3.874661232330178,4.461329149762201,3.553303068863651
